Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4,Age,Time_of_service,Time_since_promotion,growth_rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Gender,Relationship_Status,Decision_skill_possess,Attrition_rate,Employee_ID
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0376346482719525,-1.1157128775055545,-0.32929682553641093,0.8197751077391912,0.17335926654845654,1.4392198397331382,1.4312384775148632,-0.10711168111282078,1.2555264592028103e-15,1.892105251573735,0.18495648951211835,-0.8886339036932251,-1.8176826773116612,0.8167627381181006,0,0,1,0.1181,EID_23304
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.542129251501003,1.2350829856814625,-0.32929682553641093,-0.25293162827225096,-0.6806272681730049,-0.4943234730995446,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-1.6241777119013776,2.150487727685532,1.2403404702723357,1.6281612607199236,1.905199222817062,1,0,0,0.1648,EID_1585
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8592505721493383,0.8432836751502931,-0.32929682553641093,0.1887711453795193,-0.6806272681730049,0.9558340115249674,1.4312384775148632,1.0950396220613718,-0.11279230848732984,-0.452049746609556,0.18495648951211835,1.2403404702723357,-0.09476070829586886,0.8167627381181006,0,0,2,0.2133,EID_5284
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.341136283539359,-1.017763049872762,-0.32929682553641093,0.5673735227953224,-1.5346138028944663,-1.9444809577240567,0.5445739851154839,2.2971909252355647,-0.11279230848732984,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.956221692803765,0.8167627381181006,1,1,3,0.1806,EID_17893
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.20300515128658456,-0.5280139117088002,0.5404782022935175,1.0721766926830598,0.17335926654845654,0.4724481833167967,1.4312384775148632,-1.3092629842870134,-1.0117474109988696,-0.452049746609556,0.18495648951211835,-0.8886339036932251,1.6281612607199236,0.8167627381181006,1,0,1,0.0458,EID_12949
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1135100570888041,-0.7239135669743849,-0.32929682553641093,-0.5684336094520869,1.027345801269918,-0.4943234730995446,-0.34209050728389534,-0.10711168111282078,-1.0117474109988696,0.7199772862819134,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-1.3601102312798221,1,1,1,0.1665,EID_14504
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-0.5280139117088002,1.4102532301234458,-0.8208351943959556,1.027345801269918,-0.4943234730995446,-1.2287549996832745,-0.10711168111282078,1.2555264592028103e-15,0.7199772862819134,0.18495648951211835,1.2403404702723357,0.7667002762120273,-0.2716737465808608,0,1,0,0.1404,EID_15945
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6582576041876943,-0.9198132222399696,-1.1990718533663394,0.8828755039751583,0.17335926654845654,1.4392198397331382,-0.34209050728389534,2.2971909252355647,-1.9107025135104097,0.7199772862819134,0.18495648951211835,-0.8886339036932251,0.7667002762120273,-0.2716737465808608,0,0,2,0.1905,EID_23396
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6180046603178546,1.333032813314255,1.4102532301234458,-1.5149395529915946,-0.6806272681730049,-0.9777093013077153,1.4312384775148632,-1.3092629842870134,1.2555264592028103e-15,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,0,0,0.5871,EID_9046
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.2386276162335965,0.6473840198847083,-1.1990718533663394,-1.325638364283693,-1.5346138028944663,0.4724481833167967,-1.2287549996832745,-0.10711168111282078,1.6852228656042354,0.7199772862819134,-1.7805747486612953,-0.8886339036932251,0.7667002762120273,-0.2716737465808608,1,0,1,0.9178,EID_2834
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.5687625099899138,-1.3116125327711392,-2.0688468811962677,1.3245782776269286,0.17335926654845654,-1.9444809577240567,-1.2287549996832745,2.2971909252355647,0.78616279402421,-0.452049746609556,0.18495648951211835,-0.8886339036932251,-0.09476070829586886,-0.2716737465808608,0,0,1,0.0375,EID_18757
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.9617592394551009,-1.017763049872762,0.5404782022935175,0.31497193785145366,-0.6806272681730049,-0.4943234730995446,0.5445739851154839,-2.511414287461206,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,0,0,2,0.2836,EID_16853
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4170116923562106,-1.1157128775055545,-0.32929682553641093,-1.7042407416994962,-1.5346138028944663,-0.4943234730995446,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,-1.9531210906760055,1.6281612607199236,0.8167627381181006,1,1,2,0.2565,EID_17609
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.8456308867684095,2.606380572540556,0.5404782022935175,0.37807233408742086,-1.5346138028944663,-1.9444809577240567,1.4312384775148632,-0.10711168111282078,-0.11279230848732984,1.892105251573735,2.150487727685532,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,0,0,1,0.151,EID_1909
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5557489368819317,-0.3321142564432154,0.5404782022935175,-0.31603202450821816,-0.6806272681730049,0.4724481833167967,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,1,2,0.1873,EID_22591
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.43063137773713944,-0.7239135669743849,0.5404782022935175,-0.5684336094520869,1.027345801269918,-0.9777093013077153,-0.34209050728389534,-0.10711168111282078,0.78616279402421,0.7199772862819134,-1.7805747486612953,-1.9531210906760055,0.7667002762120273,-0.2716737465808608,1,0,0,0.0226,EID_12053
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0868767985998933,0.5494341922519159,-1.1990718533663394,-0.6946344019240213,0.17335926654845654,-0.9777093013077153,0.5445739851154839,-0.10711168111282078,-1.0117474109988696,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-0.956221692803765,-0.2716737465808608,1,0,1,0.6505,EID_5905
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2652608747225074,-0.9198132222399696,0.5404782022935175,-1.262537968047726,1.027345801269918,-1.461095129515886,-1.2287549996832745,-0.10711168111282078,-1.9107025135104097,0.7199772862819134,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,1,2,0.0574,EID_15754
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1763718927976736,-0.13621460117763065,-1.1990718533663394,-1.0732367793398243,-0.6806272681730049,0.9558340115249674,1.4312384775148632,-0.10711168111282078,-1.0117474109988696,0.7199772862819134,-1.7805747486612953,-1.9531210906760055,0.7667002762120273,-0.2716737465808608,1,1,3,0.1184,EID_21617
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.9617592394551009,-0.8218633946071773,0.5404782022935175,-1.5149395529915946,-0.6806272681730049,-0.9777093013077153,0.5445739851154839,1.0950396220613718,0.78616279402421,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-0.09476070829586886,-1.3601102312798221,1,1,2,0.1165,EID_22389
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.542129251501003,1.9207317791110092,0.5404782022935175,-1.3887387605196604,-0.6806272681730049,-0.9777093013077153,0.5445739851154839,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,0.17585328328955535,-1.8176826773116612,0.8167627381181006,1,1,3,0.0989,EID_1607
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.25224730161452524,-0.7239135669743849,0.5404782022935175,0.2518715416154865,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,1.0950396220613718,-1.0117474109988696,-0.452049746609556,2.150487727685532,0.17585328328955535,0.7667002762120273,-2.4485467159787837,0,0,1,0.0166,EID_10970
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0868767985998933,0.4514843646191236,-1.1990718533663394,1.0090762964470927,0.17335926654845654,-0.4943234730995446,-1.2287549996832745,-0.10711168111282078,-1.9107025135104097,-0.452049746609556,0.18495648951211835,1.2403404702723357,0.7667002762120273,-0.2716737465808608,1,0,2,0.0534,EID_24191
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.1893854659056557,-0.8218633946071773,0.5404782022935175,1.0721766926830598,-1.5346138028944663,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,-0.8886339036932251,0.7667002762120273,-0.2716737465808608,1,0,3,0.0557,EID_16994
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9351259809661899,1.6268822962126321,-1.1990718533663394,0.37807233408742086,-0.6806272681730049,-0.4943234730995446,-0.34209050728389534,2.2971909252355647,-0.11279230848732984,0.7199772862819134,2.150487727685532,-0.8886339036932251,-0.09476070829586886,-0.2716737465808608,0,1,0,0.1114,EID_21925
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5065067865539911,-0.7239135669743849,-1.1990718533663394,0.1887711453795193,1.027345801269918,-0.010937644891373957,-0.34209050728389534,1.0950396220613718,0.78616279402421,0.7199772862819134,-1.7805747486612953,1.2403404702723357,1.6281612607199236,0.8167627381181006,1,1,3,0.0363,EID_14668
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6316243456987833,0.15763488172074647,1.4102532301234458,-0.5053332132161197,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,2.150487727685532,0.17585328328955535,-1.8176826773116612,-2.4485467159787837,0,0,2,0.1519,EID_6606
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-0.7239135669743849,0.5404782022935175,0.31497193785145366,1.8813323359913794,0.9558340115249674,-1.2287549996832745,2.2971909252355647,-0.11279230848732984,-2.796204744792847,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,0,2,0.0463,EID_20968
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3547559689202878,-0.43006408407600777,-0.32929682553641093,-1.3887387605196604,-1.5346138028944663,1.4392198397331382,-1.2287549996832745,1.0950396220613718,-1.0117474109988696,0.7199772862819134,0.18495648951211835,1.2403404702723357,-1.8176826773116612,-0.2716737465808608,1,0,1,0.0289999999999999,EID_10612
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9617592394551009,-0.8218633946071773,-1.1990718533663394,1.1352770889190271,0.17335926654845654,0.9558340115249674,0.5445739851154839,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.09476070829586886,0.8167627381181006,0,1,2,0.1891,EID_16856
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5557489368819317,0.25558470935353883,-1.1990718533663394,-0.06363043956434941,1.8813323359913794,0.9558340115249674,0.5445739851154839,-1.3092629842870134,-0.11279230848732984,0.7199772862819134,2.150487727685532,1.2403404702723357,-1.8176826773116612,0.8167627381181006,1,0,0,0.2308,EID_5087
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.3547559689202878,-0.13621460117763065,-0.32929682553641093,0.12567074914355214,1.027345801269918,-0.010937644891373957,0.5445739851154839,-0.10711168111282078,-1.9107025135104097,-0.452049746609556,0.18495648951211835,1.2403404702723357,0.7667002762120273,-0.2716737465808608,1,0,0,0.0532,EID_21735
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4928871011730622,-1.2136627051383468,-1.1990718533663394,-1.7042407416994962,-0.6806272681730049,0.9558340115249674,1.4312384775148632,-0.10711168111282078,0.78616279402421,0.7199772862819134,0.18495648951211835,1.2403404702723357,-0.09476070829586886,0.8167627381181006,1,1,1,0.1242,EID_18924
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.3547559689202878,-0.23416442881042301,0.5404782022935175,-0.94703598686789,-0.6806272681730049,0.9558340115249674,-0.34209050728389534,-0.10711168111282078,0.78616279402421,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-0.956221692803765,-1.3601102312798221,1,1,0,0.1212,EID_21922
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9351259809661899,1.4309826409470474,1.4102532301234458,-1.0101363831038572,-0.6806272681730049,-1.461095129515886,0.5445739851154839,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.956221692803765,-0.2716737465808608,0,1,3,0.5205,EID_19719
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1763718927976736,0.059685054087954104,0.5404782022935175,0.2518715416154865,0.17335926654845654,-0.010937644891373957,1.4312384775148632,-0.10711168111282078,0.78616279402421,0.7199772862819134,-1.7805747486612953,0.17585328328955535,-1.8176826773116612,-0.2716737465808608,1,1,3,0.1098,EID_23519
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7341330130045459,-0.7239135669743849,0.5404782022935175,1.387678673862896,1.8813323359913794,1.4392198397331382,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,-1.8176826773116612,-0.2716737465808608,1,0,2,0.0243,EID_15909
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.20300515128658456,0.059685054087954104,0.5404782022935175,1.5138794663348303,0.17335926654845654,-0.4943234730995446,-0.34209050728389534,-0.10711168111282078,-1.9107025135104097,-0.452049746609556,2.150487727685532,2.304827657255116,-0.09476070829586886,-0.2716737465808608,1,0,1,0.0939,EID_9900
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9617592394551009,-1.017763049872762,0.5404782022935175,-1.1994375718117587,1.8813323359913794,0.9558340115249674,0.5445739851154839,-0.10711168111282078,-0.11279230848732984,-1.6241777119013776,2.150487727685532,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,0,1,0.2371,EID_23686
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.341136283539359,-1.017763049872762,-0.32929682553641093,-0.6315340056880541,-0.6806272681730049,-0.4943234730995446,0.5445739851154839,-0.10711168111282078,-1.0117474109988696,-1.6241777119013776,0.18495648951211835,0.17585328328955535,-0.956221692803765,-0.2716737465808608,1,1,0,0.144,EID_17335
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7833751633324867,0.9412335027830855,0.5404782022935175,0.37807233408742086,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,1.6852228656042354,0.7199772862819134,0.18495648951211835,0.17585328328955535,0.7667002762120273,1.905199222817062,1,1,2,0.0766,EID_3425
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2652608747225074,-0.9198132222399696,1.4102532301234458,-1.7042407416994962,-1.5346138028944663,-0.9777093013077153,0.5445739851154839,2.2971909252355647,0.78616279402421,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-1.8176826773116612,-0.2716737465808608,0,0,3,0.1808,EID_16184
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6582576041876943,-1.017763049872762,-1.1990718533663394,-1.0101363831038572,0.17335926654845654,-0.4943234730995446,1.4312384775148632,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,-0.8886339036932251,0.7667002762120273,0.8167627381181006,0,1,0,0.1174,EID_15179
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5065067865539911,-0.3321142564432154,-1.1990718533663394,-1.262537968047726,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,-1.0117474109988696,0.7199772862819134,-1.7805747486612953,-0.8886339036932251,-0.956221692803765,1.905199222817062,1,1,2,0.2873,EID_14698
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.542129251501003,1.333032813314255,1.4102532301234458,1.6400802588067644,-1.5346138028944663,1.9226056679413088,-1.2287549996832745,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,-1.7805747486612953,0.17585328328955535,0.7667002762120273,1.905199222817062,1,0,0,0.2438,EID_1233
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.4662538426841514,0.8432836751502931,1.4102532301234458,-0.37913242074418535,1.8813323359913794,1.4392198397331382,0.5445739851154839,-0.10711168111282078,0.78616279402421,0.7199772862819134,0.18495648951211835,1.2403404702723357,-0.09476070829586886,-0.2716737465808608,1,0,2,0.6582,EID_3459
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.4104809172749713,0.5404782022935175,-1.3887387605196604,0.17335926654845654,-0.4943234730995446,0.5445739851154839,2.2971909252355647,0.78616279402421,-0.452049746609556,-1.7805747486612953,0.17585328328955535,1.6281612607199236,0.8167627381181006,1,0,2,0.1333,EID_9553
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5823821953708427,-0.5280139117088002,1.4102532301234458,0.8828755039751583,0.17335926654845654,-2.427866785932227,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,0.17585328328955535,-1.8176826773116612,-0.2716737465808608,1,0,3,0.2541,EID_11476
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0868767985998933,0.6473840198847083,-0.32929682553641093,0.1887711453795193,1.027345801269918,0.9558340115249674,1.4312384775148632,1.0950396220613718,-1.9107025135104097,0.7199772862819134,0.18495648951211835,0.17585328328955535,0.7667002762120273,-1.3601102312798221,1,1,2,0.0216,EID_2061
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0376346482719525,-1.1157128775055545,-0.32929682553641093,-0.8839355906319228,0.17335926654845654,-0.010937644891373957,0.5445739851154839,-0.10711168111282078,-1.9107025135104097,-0.452049746609556,-1.7805747486612953,-0.8886339036932251,1.6281612607199236,-0.2716737465808608,1,1,3,0.7371,EID_23867
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.024621075163970347,0.25558470935353883,-1.1990718533663394,-1.325638364283693,1.8813323359913794,0.4724481833167967,-1.2287549996832745,1.0950396220613718,0.78616279402421,0.7199772862819134,0.18495648951211835,-0.8886339036932251,1.6281612607199236,-0.2716737465808608,1,1,3,0.0409,EID_10056
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0868767985998933,1.0391833304158777,1.4102532301234458,0.6304739190312896,-0.6806272681730049,-0.9777093013077153,0.5445739851154839,1.0950396220613718,-1.9107025135104097,-0.452049746609556,0.18495648951211835,-0.8886339036932251,0.7667002762120273,0.8167627381181006,1,0,2,0.0061,EID_22633
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.7341330130045459,-0.5280139117088002,0.5404782022935175,0.8828755039751583,-1.5346138028944663,-0.9777093013077153,0.5445739851154839,-2.511414287461206,1.2555264592028103e-15,0.7199772862819134,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,1,2,0.0929,EID_23315
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6180046603178546,1.6268822962126321,0.5404782022935175,1.5769798625707974,-0.6806272681730049,-0.010937644891373957,-1.2287549996832745,-0.10711168111282078,1.2555264592028103e-15,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,1,1,1,0.1754,EID_2906
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2386276162335965,1.9207317791110092,1.4102532301234458,1.7031806550427318,-1.5346138028944663,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,0.7199772862819134,-1.7805747486612953,-0.8886339036932251,0.7667002762120273,0.8167627381181006,1,1,0,0.6463,EID_1469
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.1135100570888041,-0.7239135669743849,1.4102532301234458,-0.7577347981599885,0.17335926654845654,-0.9777093013077153,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,0.7199772862819134,-1.7805747486612953,-0.8886339036932251,0.7667002762120273,0.8167627381181006,0,1,3,0.0965,EID_14613
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3547559689202878,-0.13621460117763065,0.5404782022935175,1.6400802588067644,-1.5346138028944663,-0.010937644891373957,1.4312384775148632,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,0,0,1,0.1042,EID_11920
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4170116923562106,-1.1157128775055545,-0.32929682553641093,0.9459759002111255,0.17335926654845654,1.4392198397331382,1.4312384775148632,-0.10711168111282078,1.6852228656042354,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-0.09476070829586886,-0.2716737465808608,0,0,1,0.1357,EID_18050
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.20300515128658456,0.059685054087954104,-0.32929682553641093,1.1983774851549942,-0.6806272681730049,-0.9777093013077153,0.5445739851154839,2.2971909252355647,0.78616279402421,-0.452049746609556,0.18495648951211835,-0.8886339036932251,0.7667002762120273,-2.4485467159787837,1,0,0,0.0247,EID_11228
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9617592394551009,-0.8218633946071773,-1.1990718533663394,-1.4518391567556275,1.8813323359913794,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,1.2555264592028103e-15,-1.6241777119013776,-1.7805747486612953,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,1,0,3,0.0208,EID_17109
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.1271297424697329,0.15763488172074647,0.5404782022935175,-0.8208351943959556,1.027345801269918,-0.010937644891373957,-1.2287549996832745,1.0950396220613718,-0.11279230848732984,0.7199772862819134,-1.7805747486612953,1.2403404702723357,0.7667002762120273,0.8167627381181006,1,0,3,0.0396,EID_9462
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.4662538426841514,0.0,-1.1990718533663394,-1.1994375718117587,-0.6806272681730049,-0.010937644891373957,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,-1.9531210906760055,0.7667002762120273,-0.2716737465808608,1,0,3,0.2445,EID_1823
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.542129251501003,2.0186816067438014,0.5404782022935175,-1.0732367793398243,-1.5346138028944663,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,1.2555264592028103e-15,-0.452049746609556,-1.7805747486612953,-0.8886339036932251,0.7667002762120273,-1.3601102312798221,0,0,3,0.139,EID_3203
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.921506295585261,2.3125310896421785,-0.32929682553641093,-1.1363371755757916,1.027345801269918,1.4392198397331382,-0.34209050728389534,-1.3092629842870134,1.6852228656042354,1.892105251573735,2.150487727685532,0.17585328328955535,-0.09476070829586886,-1.3601102312798221,0,0,2,0.0397,EID_9231
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5687625099899138,-1.3116125327711392,-2.0688468811962677,0.5673735227953224,0.17335926654845654,0.9558340115249674,-0.34209050728389534,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,2.304827657255116,0.7667002762120273,0.8167627381181006,1,1,2,0.2375,EID_19213
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7341330130045459,0.0,0.5404782022935175,1.0721766926830598,1.027345801269918,-2.427866785932227,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,0,0,3,0.0204,EID_15728
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.6473840198847083,1.4102532301234458,-0.8208351943959556,-1.5346138028944663,-0.010937644891373957,1.4312384775148632,1.0950396220613718,1.2555264592028103e-15,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,1,1,2,0.0456,EID_5895
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.542129251501003,2.3125310896421785,1.4102532301234458,1.6400802588067644,-1.5346138028944663,-2.427866785932227,1.4312384775148632,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,2.304827657255116,0.7667002762120273,-1.3601102312798221,0,1,3,0.0326,EID_24471
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.4309826409470474,0.5404782022935175,-0.5053332132161197,-0.6806272681730049,0.9558340115249674,0.5445739851154839,1.0950396220613718,-1.0117474109988696,-0.452049746609556,2.150487727685532,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,1,1,1,0.1494,EID_2897
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.542129251501003,0.9412335027830855,-1.1990718533663394,-0.31603202450821816,-1.5346138028944663,1.4392198397331382,0.5445739851154839,-0.10711168111282078,-0.11279230848732984,1.892105251573735,0.18495648951211835,0.17585328328955535,-0.956221692803765,-0.2716737465808608,0,0,3,0.1742,EID_24012
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1763718927976736,0.15763488172074647,1.4102532301234458,1.7031806550427318,0.17335926654845654,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,0.78616279402421,1.892105251573735,0.18495648951211835,-0.8886339036932251,0.7667002762120273,-0.2716737465808608,0,0,3,0.1099,EID_22053
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-0.8218633946071773,-0.32929682553641093,-0.1898312320362838,0.17335926654845654,0.9558340115249674,1.4312384775148632,-0.10711168111282078,1.6852228656042354,-0.452049746609556,0.18495648951211835,1.2403404702723357,0.7667002762120273,0.8167627381181006,1,0,1,0.1768,EID_17994
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5557489368819317,-0.3321142564432154,-1.1990718533663394,-1.5149395529915946,0.17335926654845654,0.9558340115249674,-0.34209050728389534,-0.10711168111282078,-0.11279230848732984,0.7199772862819134,0.18495648951211835,1.2403404702723357,-0.956221692803765,0.8167627381181006,1,0,0,0.3416,EID_9063
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4039981192482285,0.9412335027830855,1.4102532301234458,0.12567074914355214,0.17335926654845654,0.4724481833167967,-1.2287549996832745,1.0950396220613718,-1.9107025135104097,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-0.09476070829586886,-1.3601102312798221,1,1,0,0.1402,EID_25554
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1893854659056557,-0.8218633946071773,1.4102532301234458,-0.1267308358003166,-0.6806272681730049,1.4392198397331382,0.5445739851154839,-0.10711168111282078,0.78616279402421,0.7199772862819134,0.18495648951211835,0.17585328328955535,1.6281612607199236,-0.2716737465808608,0,0,1,0.0032,EID_17904
