Loyalty_customer_No ,Loyalty_customer_Yes,Product_Category_Child_care,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology,Stall_no,Market_Category,Demand,charges_1,charges in percentage,Minimum_price,Maximum_price,Grade,Discount_avail,Selling_Price,Product_id
0,1,0,0,0,0,0,0,1,0,0,0,1.7130623650380992,-0.5198260483604862,0.11864741702756493,-1.208083682264948,-0.5314104117678361,-1.2599530480892418,-1.257610741392738,0,0.0,1383.111072,BRAEAZE23UATU5MQ
1,0,0,0,0,0,0,0,0,0,0,1,-0.09910101034645719,-0.060398672814462255,-1.2301029883491477,2.149681924085102,-0.29569980080624103,0.3429914292376333,0.060630111921326446,0,0.0,5935.266414,NKCE5HYVE4YDTGPZ
0,1,0,0,0,0,0,0,0,1,0,0,-0.5869911498730686,-1.0322642749310513,0.8794809790349413,-1.0945360530647046,-1.9456740775374066,-1.4688535001215526,-1.592371252638283,0,1.0,85.178115,BRAECTFYUXFSVZHE
1,0,0,0,0,0,0,0,0,0,0,1,-1.6324700202872358,1.4945862905720804,-1.1263529571663236,2.4254404521428357,0.8828532540017344,0.2834364758073693,-0.1928670772074459,0,1.0,817.39275255,PBXED9Q2KYPCDYQX
0,1,0,0,0,0,0,1,0,0,0,0,1.5736651823162102,0.9409174020935386,-1.0571862697111076,4.610311033772243e-16,-0.7671210227294312,0.2499940788811441,1.9748944438324716,3,0.0,8874.360825,RNCEJ64CFF8BJDQF
0,1,0,0,0,0,0,0,0,0,0,1,0.5281863119020431,-1.0322642749310513,0.4298975105760371,1.7603757668271252,-0.29569980080624103,-0.6204244712534838,-0.306857607548721,1,0.0,4130.5968,BRAEDVYSR3ZZTPED
1,0,0,0,0,0,0,0,0,0,1,0,-0.796086923955902,-0.24888169867949772,-1.3338530195319718,0.11393514342359834,-1.0028316336910263,-0.9099531679298442,-1.0193677594872506,0,0.0,2366.513325,SHIE7CFT6W7DVEHG
0,1,0,1,0,0,0,0,0,0,0,0,1.5039665909552657,0.4108088918481264,0.5336475417588611,-0.29159210372012745,0.8828532540017344,-0.34601357044788267,-0.5145921750076383,2,1.0,571.13991,WATEF3HQQCVQCJN7
0,1,0,0,0,0,0,0,0,1,0,0,-0.029402418985512706,1.2825428864739155,1.6748978847699256,-1.2243047721506968,-0.7671210227294312,0.3842217816124315,1.4679000655749268,2,1.0,1197.8869056,WATDHUKBNTNDRZ4Q
0,1,0,0,0,0,0,0,0,0,1,0,0.94637786006771,1.5947178980628804,0.9832310102177653,-0.32403428349162555,-1.0028316336910263,0.8020226856770528,0.4161918148349874,0,0.0,6704.2107,NKCE6HZQYGNNJXYZ
0,1,0,0,0,0,0,0,0,0,1,0,-1.4930728375653468,-1.026374180372769,-1.0226029259834997,0.05716132882347672,-1.2385422446526213,1.0475723398202952,0.4907987556179631,0,0.0,7202.917575,PCSEC86VDXTV8WBR
0,1,0,0,0,0,0,0,0,0,1,0,-1.5627714289262913,0.03973293467633784,0.22239744821038898,0.21126168273809254,-0.5314104117678361,0.8130174463103323,0.2644817902688622,0,0.0,6535.433808,PANEJQ5AMKZEEJ3E
1,0,0,0,1,0,0,0,0,0,0,0,0.10999476373637625,0.9409174020935386,0.256980791937997,-1.3297418564080656,-0.7671210227294312,-1.2003980946589778,0.5473779969552383,3,0.0,4668.151392,DREEBX4MTZTJ9Q8R
0,1,0,0,0,0,0,1,0,0,0,0,0.6675834946239321,-1.026374180372769,-0.4692694263417713,0.0490507838806022,0.17572142111694916,1.599600946616204,1.011660594987585,0,0.0,8745.42165,PCSECYY4D7SZHMCV
1,0,0,0,0,0,0,0,0,0,0,1,1.1554736341505434,1.4533556286641038,0.4644808543036451,2.449772086971459,-1.0028316336910263,-0.03861838774244302,-0.19813671243003525,0,0.0,5036.8329,RTREY7SCBFRRC9Z3
1,0,0,0,0,0,0,0,0,1,0,0,0.3190905378192097,0.9409174020935386,-1.610519769352836,-0.6646771710923552,-1.4742528556142165,0.21013807158550588,2.3057720659666354,3,0.0,9489.270978,ACCEAZCVAR9UDBGF
0,1,0,0,0,0,0,0,0,0,0,1,-0.16879960170740166,1.2825428864739155,-0.36551939515894727,2.4903248116858316,-0.059989189844645935,0.6948237695025776,1.2948341508962027,2,0.0,8396.734775,SNDECHZFERU9ENEW
1,0,0,0,0,0,0,0,1,0,0,0,-0.5869911498730686,-1.0852751259555926,1.6403145410423177,-1.053983328350332,-1.0028316336910263,0.5308185900561583,-0.1862106958736488,0,0.0,5222.79296,ACCEEV5VN3XFH8CH
1,0,0,0,0,0,1,0,0,0,0,0,-1.7021686116481802,-1.0322642749310513,0.18781410448278096,-0.19426556440563328,1.3542744759249246,-1.036851030238945,-0.5195844610079862,2,0.0,3074.754816,SHOECEP6JGWHYNXG
0,1,0,0,0,1,0,0,0,0,0,0,-1.0051826980387353,-1.0322642749310513,1.6403145410423177,1.0223161770255442,0.41143203207854423,-0.6263799665965102,-0.6887674865753287,1,0.0,3337.823104,BRAEDNX2FRTHKCFV
1,0,0,0,0,1,0,0,0,0,0,0,0.45848772054109865,0.9409174020935386,-1.4721863944424038,0.8195525534536813,0.41143203207854423,0.9206744775111942,2.8391146203371265,3,0.0,11418.608025,LJGECQY8RP28UPH9
1,0,0,0,0,0,0,1,0,0,0,0,0.2493919464582652,-0.0014977272316386723,1.1215643851281973,-0.33214482843450005,-0.29569980080624103,0.17028206428986767,-0.2738530501019771,2,0.0,4767.98784,JGTECTXNJJFCUCJK
1,0,1,0,0,0,0,0,0,0,0,0,-0.23849819306834613,1.4945862905720804,0.39531416684842907,0.2355933175667161,-0.29569980080624103,-0.34005807510485625,-0.7092913290212031,0,0.0,3528.7956,SLMEDD5NV2ET25RZ
0,1,0,0,0,0,0,0,0,0,0,1,0.040296172375431774,-1.0322642749310513,-1.5759364256252277,3.066173502629922,-4.187061559008411e-16,-0.8948353720590848,-0.5545304630104209,2,0.0,3587.461218,MUGEACY8H8FYGHNS
0,1,0,0,0,0,1,0,0,0,0,0,0.6675834946239321,-1.1677364497715457,0.6373975729416852,-0.5024662722348648,1.5899850868865197,2.5763021828725337,1.520319068578579,2,0.0,10583.892,PCSEBAGPMNWQYGP5
1,0,0,0,0,0,0,0,0,1,0,0,-1.5627714289262913,1.4886961960137979,-0.6421861449798114,-1.3135207665223165,0.17572142111694916,0.8102687561520124,0.08781033570099787,0,0.0,6054.3861,PTPE4JYTZCEUCF5V
0,1,0,1,0,0,0,0,0,0,0,0,0.6675834946239321,0.6876433360873973,-1.4721863944424038,0.024719149051978657,1.5899850868865197,-1.1889452189993117,-0.6579817229065172,2,0.0,2705.369436,MUGEAGGKSHGYYQ4F
1,0,0,0,0,0,1,0,0,0,0,0,1.1554736341505434,0.2988970952407616,1.6748978847699256,-0.040165210491017476,1.1185638649633294,0.05117215742933964,-0.055579212197881,0,0.0,5066.289536,TOPE94XU499AB6X7
1,0,0,0,0,0,0,1,0,0,0,0,0.7372820859848765,1.6064980871794452,-1.4721863944424038,0.3410304018240848,0.8828532540017344,-0.4829899633374899,-0.8743141162549225,2,0.0,3124.627506,ACCEBVT585S73BEW
0,1,0,1,0,0,0,0,0,0,0,0,-0.9354841066777909,1.4945862905720804,-1.2992696758043638,-0.015833575662393923,0.6471426430401394,0.18539986016062698,-0.16152661509415128,0,0.0,5097.270222,NKCE38HCA94B8Y8Z
1,0,1,0,0,0,0,0,0,0,0,0,-0.23849819306834613,1.5947178980628804,-1.1263529571663236,4.610311033772243e-16,1.5899850868865197,0.5028735734465728,0.31329525338337416,0,0.0,6364.613475,RTRDNGVMCHXQT6HU
0,1,0,0,0,0,1,0,0,0,0,0,-0.16879960170740166,-0.2724420769126271,0.32614747939321304,-0.07260739026251553,1.5899850868865197,-0.9837096871780941,-1.1938204202771825,0,0.0,1906.49645,SHOE5QZYBEWT53HQ
0,1,0,0,0,0,0,1,0,0,0,0,-1.6324700202872358,-0.45503500821938025,-0.7113528324350274,-0.3970291879774962,-1.2385422446526213,-1.1083169743552619,-0.8108011443616087,0,0.0,2456.9622,NKCECZFZWBDN26NY
1,0,0,0,1,0,0,0,0,0,0,0,-0.16879960170740166,1.4945862905720804,0.9832310102177653,-1.1269782328362026,0.8828532540017344,1.31602774528287,0.7190571655227548,0,1.0,1156.326435,PCSEC86WAPNJE7QZ
1,0,1,0,0,0,0,0,0,0,0,0,1.4342679995943213,1.5299268579217746,0.9140643227625492,0.5519045703388222,0.8828532540017344,1.2157005545041943,0.769534723970716,0,0.0,7895.4282,NKCECKHZHQ8HGQXD
0,1,0,1,0,0,0,0,0,0,0,0,-0.029402418985512706,-0.9498029511150984,0.18781410448278096,-0.11316011497688812,0.41143203207854423,1.8387369903900332,1.2288250360027149,2,0.0,9341.300592,TSHE4DTFMJ4EVN4W
0,1,0,0,0,0,0,0,0,0,0,1,1.4342679995943213,1.4297952504309743,0.4990641980312531,1.630607047741133,-0.5314104117678361,-0.2502675299330736,-0.4119729627782666,0,0.0,4326.9138,CRTECN2QZGVPNAXC
0,1,0,0,0,0,0,0,0,1,0,0,0.3190905378192097,0.5639513503634677,-0.29635270770373123,-0.7782248002925984,-1.0028316336910263,-0.6868511500795474,0.8760368253114694,2,0.0,5881.56552,PBXE5YG7NN4GWTKG
0,1,0,0,0,0,0,0,0,0,1,0,-1.4930728375653468,-0.1958708476549565,1.4328144786766694,-0.48624518234911585,-1.7099634665758114,0.6874939290803913,0.3135726026056157,0,1.0,952.0703808,JWSEBCY4FAPWRMWH
1,0,0,1,0,0,0,0,0,0,0,0,-1.4930728375653468,-0.8320010599494512,-1.6796864568080518,-0.38891864303462165,0.8828532540017344,-0.2644690957510596,-0.3825739452206628,0,0.0,4161.093849,PTPDZYCE2H35GHG4
0,1,0,0,0,0,0,0,0,0,0,1,0.2493919464582652,1.4651358177806686,-1.1263529571663236,1.93069721062749,0.41143203207854423,1.1387372300712377,-0.21519368959789026,0,0.0,7717.378185,BRAEBXRBYHGJJ8KT
0,1,0,0,0,0,1,0,0,0,0,0,0.5281863119020431,-0.6965288851089569,0.6373975729416852,0.1382667782522219,1.3542744759249246,0.04155174187522007,-0.03117248064062502,0,0.0,5144.3865,RNGE7M928WXJWBMS
0,1,0,0,0,0,0,1,0,0,0,0,-1.0748812893996798,-0.9380227619985336,-0.01968595788286713,0.04094023893772769,-4.187061559008411e-16,0.5862505082489424,2.648575704657185,3,0.0,10541.330928,KAFEH4R4P9ECHP7Y
0,1,0,0,0,0,0,0,0,0,1,0,0.6675834946239321,0.1280843530505732,-1.2646863320767556,-0.17804447451988425,-1.7099634665758114,0.8226378618644519,0.27113817160265924,0,0.0,6548.235111,CAGE6FZQ3XXVG4V5
1,0,0,1,0,0,0,0,0,0,0,0,-1.2839770634825134,-0.6199576558512863,0.6373975729416852,0.203151137795218,1.3542744759249246,0.036054361558580314,0.6419540817396052,2,1.0,952.44633,PCSEE4H5KYEJDF9X
0,1,0,0,0,0,0,0,1,0,0,0,0.7372820859848765,-0.1958708476549565,0.7065642603969012,-0.9647673339787123,-1.0028316336910263,0.009025575001768187,-0.2954862894368176,0,1.0,674.65629,BRAEDSGAXHHMZKWB
0,1,1,0,0,0,0,0,0,0,0,0,-0.9354841066777909,-0.6199576558512863,0.15323076075517295,-0.015833575662393923,-0.29569980080624103,-0.4921522638652228,-0.5622962412331841,2,0.0,3609.281808,CRTECN2QYTYASGCP
0,1,0,0,0,0,0,0,1,0,0,0,0.5978849032629876,-0.8261109653911688,-0.8842695510730675,-1.1350887777790772,-1.2385422446526213,-0.09221784582968064,-0.33625662510632476,0,0.0,4326.765975,CBREGYBSGEYARK2G
0,1,0,0,0,1,0,0,0,0,0,0,-1.1445798807606244,1.2059716572162447,1.5711478535871015,0.7708892837964342,0.8828532540017344,-0.792217606148476,-0.9455928663709996,0,0.0,2672.247424,CRTECN2QUHHJZNY8
0,1,0,0,0,1,0,0,0,0,0,0,0.3190905378192097,1.5947178980628804,-0.5038527700693793,0.6978943793105635,0.41143203207854423,0.18127682492314717,-0.4288912653350009,2,0.0,4686.464475,MUGE6A5HYZZVG5Y3
0,1,0,0,0,0,1,0,0,0,0,0,0.45848772054109865,-1.1677364497715457,1.3290644474938456,-0.4456924576347433,1.1185638649633294,0.5381484304783446,0.6566535905184071,2,0.0,6809.047168,PCSECV3FJYUHEEZA
0,1,0,0,0,0,0,1,0,0,0,0,-0.8657855153168464,-0.8261109653911688,-1.5413530818976198,0.26803549733821413,0.41143203207854423,0.3956746572720976,-0.15459288453811265,0,1.0,806.1063813,BBAEJZSPWSYRUGRJ
1,0,0,0,0,0,0,0,1,0,0,0,-0.44759396715117955,-0.1958708476549565,0.6719809166692932,-1.0458727834074575,-1.2385422446526213,-0.8018380217025957,-1.086208922047463,0,0.0,2198.8296,SHOEBQ8UW6G2HEVG
1,0,1,0,0,0,0,0,0,0,0,0,0.3190905378192097,-0.6965288851089569,0.7757309478521173,0.36536203665270833,0.41143203207854423,-0.7633563594861174,-0.7031896461318891,0,0.0,3098.5812,BRAEB2ZTHH74ZRAY
0,1,0,1,0,0,0,0,0,0,0,0,-1.5627714289262913,-1.0852751259555926,-0.6767694887074194,-0.34025537337737455,0.41143203207854423,2.0196924258127584,1.2024768598897682,0,0.0,9499.840875,WATDP98GNAWTNAEJ
1,0,0,1,0,0,0,0,0,0,0,0,-1.4233742462044023,1.4945862905720804,0.5682308854864692,-0.4538030025776178,0.41143203207854423,-0.10641941164766666,-0.6335749913492612,0,0.0,3833.6661,PTPE3KKXGM4XTGKF
1,0,0,0,1,0,0,0,0,0,0,0,0.040296172375431774,-0.7848803034831923,-0.4692694263417713,-1.0620938732932066,-0.29569980080624103,0.6105306046474347,0.42617638683568304,2,0.0,6475.4907,CAGE8R9JFDZPFHA7
0,1,0,0,0,0,0,0,0,0,0,1,-0.8657855153168464,1.4474655341058213,0.0494807295723489,1.8009284915414976,-1.2385422446526213,0.8409624629199177,0.44032119717000184,1,0.0,7073.746416,TWCEJFXHSBXQEGSJ
0,1,0,0,0,0,0,1,0,0,0,0,1.0160764514286544,-1.0499345586058983,-0.5038527700693793,0.5194623905673241,0.17572142111694916,1.6994700223684929,2.102475086063582,0,0.0,10875.8622,WATED3ZJHMGJQ8EY
0,1,0,0,0,0,0,0,0,1,0,0,-0.5172925585121241,-0.8437812490660159,-1.610519769352836,-1.0296516935217084,-1.4742528556142165,-1.2356729516907496,-0.7922187464714251,0,0.0,2279.132064,PTPEB88UTZRHHVXD
1,0,1,0,0,0,0,0,0,0,0,0,1.1554736341505434,-0.7318694524586511,1.4673978224042776,0.4464674860814535,1.3542744759249246,1.0031351822607906,0.6325242081833927,0,0.0,7376.171264,JEAEGGEE5XYA5RXZ
0,1,1,0,0,0,0,0,0,0,0,0,-0.656689741234013,1.4651358177806686,-1.1263529571663236,-0.05638630037676651,1.1185638649633294,-0.17467855057927695,-0.6194301810149424,0,0.0,3873.032658,TOPEEEPVZPGF9GCJ
1,0,0,0,1,0,0,0,0,0,0,0,-1.0748812893996798,1.4651358177806686,1.3982311349490615,-0.9079935193785907,-1.0028316336910263,-1.0450971007139047,-0.800816572360913,0,0.0,2451.58144,ACCEF2TH2YRDRZCR
0,1,0,0,0,0,1,0,0,0,0,0,-1.0051826980387353,-1.0322642749310513,-1.2992696758043638,-0.1537128396912607,1.5899850868865197,1.8194961592817942,1.3999495061257483,1,0.0,9688.061097,TKTEBGCK4ZVWZEZS
1,0,0,0,0,1,0,0,0,0,0,0,-0.16879960170740166,-0.8025505871580394,1.5711478535871015,0.8033314635679322,1.1185638649633294,-0.4962752991027026,0.19736327848640825,0,0.0,5029.12256,PTGEGUPF8QMQRVUY
1,0,0,0,0,0,1,0,0,0,0,0,-1.5627714289262913,0.4108088918481264,0.4990641980312531,0.12204568836647285,1.5899850868865197,-1.0542594012416378,-0.8316023360297246,2,1.0,378.875475,CAGE6XN5AEG8HZNB
0,1,0,1,0,0,0,0,0,0,0,0,-0.44759396715117955,1.441575439547539,0.5682308854864692,0.024719149051978657,0.8828532540017344,1.0677294009813076,0.5939726662918179,0,0.0,7357.1949,BRAE8QNFYHCSFHAD
1,0,0,0,0,0,0,0,0,0,0,1,-1.3536756548434579,-0.13696990207213292,1.6057311973147097,2.0036921151133607,-0.5314104117678361,3.0280035988897667,2.5689764778738615,0,0.0,13183.168768,PCSE2ZFDBB3N4PTP
0,1,0,0,0,1,0,0,0,0,0,0,-1.3536756548434579,1.4945862905720804,-1.7142698005356598,1.0142056320826696,-4.187061559008411e-16,1.0494047999258418,0.29609960160439835,0,0.0,6993.720558,CAGE6HYJPDEM4AN3
1,0,0,0,0,0,0,0,0,0,1,0,0.2493919464582652,-0.8437812490660159,1.2944811037662374,-0.12127065991976263,-0.7671210227294312,0.00627688484344831,-0.4272271700015516,0,1.0,651.5175744,OTAEJZF5RKHJX6HG
0,1,0,0,1,0,0,0,0,0,0,0,-0.029402418985512706,-0.5139359538022038,-1.3338530195319718,-1.0864255081218301,0.6471426430401394,-1.0153196239987727,-1.307533601396216,1,0.0,1584.731511,CRTECN2QVHVZHUBG
0,1,0,0,0,0,0,1,0,0,0,0,-0.656689741234013,0.4108088918481264,0.5682308854864692,-0.18615501946275875,-1.0028316336910263,-1.315384966282026,-1.5005686600763315,0,0.0,1008.7803,SHOED65YZH7RQQTW
0,1,0,0,1,0,0,0,0,0,0,0,1.2948708168724323,1.4651358177806686,-1.0571862697111076,-1.2324153170935714,-0.29569980080624103,0.48134216720640044,-0.0009414154162965909,0,0.0,5433.82475,FABEH3PHHZ37AZAF
1,0,0,0,0,1,0,0,0,0,0,0,-1.7021686116481802,-0.9380227619985336,-1.2301029883491477,0.7708892837964342,0.6471426430401394,-0.6584480184435754,-0.5406630018983436,3,0.0,3587.831181,CRTECN2QWKHRNPTF
0,1,1,0,0,0,0,0,0,0,0,0,1.4342679995943213,-0.6140675612930039,-0.5038527700693793,0.5113518456244496,-0.5314104117678361,-0.5425449167677538,0.34463571549666877,2,1.0,789.7895775,CTTEGF8YF2TCTHYV
0,1,0,0,0,0,1,0,0,0,0,0,-1.3536756548434579,-1.0322642749310513,-0.6076028012522033,-0.2104866542913823,-0.059989189844645935,0.5248630947131319,0.8147426471960879,1,0.0,7186.9476,BRAEBPZQKBRNMRVF
0,1,0,0,0,0,0,0,0,0,1,0,1.2948708168724323,-0.4255845354279685,-1.7142698005356598,-0.14560229474838618,-0.29569980080624103,0.12584490673036297,-0.24168054032195785,0,0.0,4869.672984,PCSE4TF4GDZEUZAU
0,1,0,0,0,0,0,0,0,0,0,1,1.6433637736771547,-0.2724420769126271,1.3290644474938456,1.67927031739838,1.3542744759249246,-0.8077935170456221,-0.21519368959789026,0,0.0,2646.868224,SHIE2QTSH9UWXWRF
0,1,0,0,1,0,0,0,0,0,0,0,1.3645694082333768,1.5122565742469276,-0.05426930161047515,-1.1107571429504537,-1.2385422446526213,-1.2251363060838567,-1.2725875993937814,0,1.0,210.8379456,ACCEAZCVK24U8KVZ
0,1,0,0,0,0,0,0,1,0,0,0,-0.3081967844292906,1.5004763851303626,-1.0226029259834997,-1.208083682264948,-1.2385422446526213,-0.18521519618616983,-0.6233130701263241,0,0.0,3700.02675,BRAEDUVYSGGGHVSG
0,1,0,0,0,0,0,1,0,0,0,0,0.45848772054109865,-0.7848803034831923,-0.8496862073454595,0.4464674860814535,-1.0028316336910263,-0.4747438928625302,-0.6396766742385752,2,0.0,3559.030125,CRTECN2QSVZAXMVG
0,1,0,1,0,0,0,0,0,0,0,0,-0.3778953757902351,-0.5021557646856392,0.9832310102177653,-0.3970291879774962,1.5899850868865197,-1.158709627257793,-0.2752397962131848,0,1.0,501.613695,NKCE7MMGFFZMNHWJ
1,0,0,0,0,0,0,0,0,0,0,1,-1.5627714289262913,-0.2783321714709095,-0.8842695510730675,1.9063655757988665,-1.2385422446526213,-1.4317461829842342,-1.4589662767400997,0,0.0,1221.79785,SHOE2VC3UPHYRARN
0,1,0,0,0,0,0,0,0,1,0,0,0.2493919464582652,-1.026374180372769,-1.4376030507147957,-1.2972996766365674,-0.5314104117678361,-0.20124922210970242,-0.5489834785655899,0,0.0,3815.588403,CRTECN2QXKEHU7BF
0,1,0,0,0,0,0,0,1,0,0,0,1.3645694082333768,-1.026374180372769,-0.12343598906569118,-0.9728778789215868,-0.29569980080624103,-0.028081742135550158,-0.5090451905628074,0,0.0,4091.217552,CRTECN2QXMDCFAGM
0,1,0,0,0,0,0,0,1,0,0,0,1.2948708168724323,1.2059716572162447,-0.8842695510730675,-0.9404356991500887,-1.0028316336910263,-0.4138145943531063,-0.767257316469686,0,0.0,3225.266625,BRAEBBMQHVUWMBJJ
1,0,0,0,0,0,0,0,0,0,1,0,0.94637786006771,-1.0322642749310513,-0.4692694263417713,-0.32403428349162555,-0.29569980080624103,-0.22094816824432822,0.6089495242928613,2,1.0,898.378425,RTRECRF7ND5CVZZX
1,0,1,0,0,0,0,0,0,0,0,0,-0.796086923955902,-1.0322642749310513,1.3290644474938456,0.0977140535378493,0.41143203207854423,-0.10641941164766666,1.528916894468067,2,0.0,7730.622592,NKCDWBPZZ38YTQEM
1,0,0,0,0,1,0,0,0,0,0,0,1.2251722255114879,1.4651358177806686,1.5711478535871015,0.689783834367689,1.3542744759249246,-0.0344953525049632,-0.36759708721961937,0,0.0,4507.888,MUGEGZUHHHHCUWWM
1,0,0,0,0,0,0,1,0,0,0,0,0.17969335509732073,-1.0322642749310513,-0.9534362385282835,0.01660860410910414,0.41143203207854423,-1.0079897835765865,-0.8659936395876762,2,0.0,2519.395725,RTRE2PJPQTZHAH4H
1,0,0,0,0,1,0,0,0,0,0,0,-1.0051826980387353,-0.13696990207213292,-0.9188528948006756,1.0872005365685402,0.6471426430401394,3.240568971133171,2.350979989192007,2,0.0,13075.23,CTTEH9FU4ZNZZKR6
0,1,0,0,1,0,0,0,0,0,0,0,-0.5869911498730686,-0.7318694524586511,-0.6076028012522033,-1.2405258620364459,0.17572142111694916,2.0847447595596624,1.4945255909101152,0,0.0,9984.8553,BRAECBDFRXGMZ9TW
0,1,0,0,0,0,0,0,1,0,0,0,-0.7263883325949575,-0.7848803034831923,0.8794809790349413,-1.1107571429504537,-0.29569980080624103,0.003528194685128433,-0.37425346855341646,2,0.0,4334.5368,HMBEJCMHKH4CGC7C
0,1,0,0,0,1,0,0,0,0,0,0,-1.2839770634825134,-0.8261109653911688,1.2944811037662374,0.7789998287393086,1.5899850868865197,0.8831090453474892,0.3884568926108329,0,0.0,6853.556864,MBPEFHRT4Q8EVGNU
0,1,0,0,0,1,0,0,0,0,0,0,-1.0051826980387353,1.4886961960137979,1.1215643851281973,0.9898739972540461,0.6471426430401394,0.8322582774185715,0.3110764596054418,0,0.0,6684.14208,PBXEBHJDU6WMEJYT
1,0,0,0,0,1,0,0,0,0,0,0,0.94637786006771,1.4003447776395626,1.0869810414005894,0.8438841882823048,0.17572142111694916,-1.4876362162034051,-1.6447902556419352,0,0.0,687.810816,CRTECN2QUHGCHPEB
0,1,0,0,0,0,0,0,0,1,0,0,-1.2839770634825134,-0.3607934952868625,-1.3338530195319718,-1.053983328350332,-0.059989189844645935,0.30084484681006185,0.12497513148136494,0,1.0,841.63632795,TOPEHZR5ZYAZCYKC
0,1,0,0,0,0,1,0,0,0,0,0,-1.6324700202872358,-0.30189254970403895,1.6748978847699256,-0.05638630037676651,1.1185638649633294,-1.047387675845838,-0.9394911834816856,2,0.0,2307.900672,NKCE9PFFAEFG79WH
0,1,0,0,0,0,0,0,1,0,0,0,-0.23849819306834613,0.9409174020935386,1.2944811037662374,-1.1918625923791988,-1.2385422446526213,0.5051641485785061,2.799176332334344,3,0.0,10485.069056,DRPEHQY8Z5UZFP7V
0,1,0,0,0,1,0,0,0,0,0,0,-0.7263883325949575,1.441575439547539,0.8448976353073333,0.7627787388535596,0.17572142111694916,0.9802294309414582,0.612832413404243,0,0.0,7384.212,BRADM8DWHUGKNUE7
0,1,0,0,0,0,0,0,1,0,0,0,0.5281863119020431,-0.0014977272316386723,0.291564135665605,-1.053983328350332,-0.29569980080624103,-0.6103459406729775,-0.21519368959789026,2,0.0,2789.92944,MUGEBFGFHNSEBGMC
0,1,0,0,1,0,0,0,0,0,0,0,-1.5627714289262913,-0.8437812490660159,1.3636477912214535,-0.8512197047784691,0.8828532540017344,0.15608049847188163,-0.09718159553411278,0,0.0,5006.236928,ACCEJ6TES5HRPFTG
0,1,0,0,0,0,1,0,0,0,0,0,1.5039665909552657,1.5299268579217746,-0.7805195198902435,0.186930047909469,0.8828532540017344,1.3503863722618683,1.0136020395432759,0,0.0,8496.714975,SLBEG67VYSJW2YXC
1,0,0,0,0,0,0,0,0,0,1,0,-0.5172925585121241,-1.0322642749310513,1.1561477288558053,-0.19426556440563328,-2.181384688499002,-0.17055551534179714,-0.9638979150389416,2,0.0,2202.02752,SFFEJUBUUFGT6TYA
1,0,0,0,0,0,0,0,0,0,0,1,-0.5869911498730686,0.03973293467633784,1.5019811661318856,2.255119008342471,-1.0028316336910263,-0.3762491621894013,-0.7273190284669035,0,0.0,3686.557952,BDSEJT9UQWHDUBH4
0,1,0,0,1,0,0,0,0,0,0,0,0.10999476373637625,-1.0322642749310513,-1.1263529571663236,-0.7538931654639749,1.5899850868865197,-0.8540631347106733,-0.0874743727556587,2,0.0,4005.609399,PDKE9C4FSP77MRRF
0,1,0,0,1,0,0,0,0,0,0,0,1.7130623650380992,0.4108088918481264,-0.29635270770373123,-1.1350887777790772,0.8828532540017344,-0.7848877657262897,-0.41890669333430525,2,0.0,3413.145168,WATEAYYG5EDFWTCS
0,1,0,0,0,0,0,0,0,0,0,1,1.0160764514286544,-0.6199576558512863,-1.3338530195319718,2.3605560925998392,1.1185638649633294,-0.23835653924702077,-0.07305221319909835,2,1.0,763.16717565,NKCEC88FCUJJARY5
0,1,1,0,0,0,0,0,0,0,0,0,-1.7021686116481802,-0.9910336130230748,-1.4376030507147957,0.67356274448194,-1.0028316336910263,-0.5594951727440598,-0.5539757645659378,0,0.0,3657.614202,SNDED6556RHZN32H
1,0,0,0,0,0,0,0,0,0,1,0,0.17969335509732073,-0.13107980751385054,0.8794809790349413,-0.16993392957700973,-1.4742528556142165,-0.19620995681944933,-0.21519368959789026,0,0.0,4005.5598,CRTECN2RQUMZBNGJ
1,0,0,0,0,0,0,0,0,1,0,0,-0.029402418985512706,-1.0322642749310513,-0.6421861449798114,-0.9647673339787123,-1.9456740775374066,-0.8366547637079808,0.27529840993628246,2,0.0,4635.7815,ACCEGPBYNU6BPFNR
0,1,0,0,0,0,0,0,0,0,0,1,0.2493919464582652,-1.0852751259555926,0.36073082312082105,2.4984353566287063,1.3542744759249246,0.3191694478655277,-0.09246665875600651,0,0.0,5623.3584,NDNEJRAKNGQDPTZH
0,1,0,0,1,0,0,0,0,0,0,0,1.7130623650380992,-0.1958708476549565,0.6028142292140771,-0.9323251542072143,-0.5314104117678361,0.4850070874174936,0.11582260714739394,0,0.0,5751.9198,RNGE7M92TD8CMXXF
1,0,0,0,1,0,0,0,0,0,0,0,-1.3536756548434579,1.4828061014555156,-0.12343598906569118,-1.2810785867508185,-1.2385422446526213,-0.6735658143143347,-0.8790290530330287,0,0.0,2688.48288,SHIE7DFN7ZSSVHXC
0,1,0,0,1,0,0,0,0,0,0,0,0.3190905378192097,1.4710259123389509,-1.4030197069871877,-1.0296516935217084,1.5899850868865197,0.07682659890699182,-0.37730430999807346,0,1.0,669.88550475,TCVEHSMFAGATW2FZ
